font,char,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40
aubrey,x,4.444247,0.376335,7.65398,3.814018,5.330238,0.119675,-0.833454,0.964546,-0.41808,0.113393,-0.401671,1.092983,0.807531,0.745999,-0.17655,0.981782,0.641364,1.665537,0.091304,-0.54963,-0.073303,-0.361826,-0.008981,-0.22652,-0.020447,0.107848,0.019271,-0.019021,0.023573,0.003336,0.001831,-0.005751,0.00312,-0.003782,-0.00534,-0.004961,0.002117,-0.000666,-0.000902,0.000326,0.0
aubrey,y,-7.375839,5.049181,0.644696,-1.749175,-1.209782,-1.012839,0.722028,-1.656791,2.670125,0.139938,-1.067191,1.423033,-0.698059,0.79967,-1.913222,0.832408,1.624282,-0.453828,0.701062,2.01183,1.682154,0.901294,-1.569326,1.107928,0.582466,2.136513,0.262938,-1.706898,-0.027945,-1.803889,-0.0649,2.70589,0.932069,0.116084,0.060162,-2.715437,0.042047,-0.558998,0.959958,0.435108,0.0
aubrey,z,2.843666,-0.721442,-2.874319,1.164697,1.294452,2.918535,-2.344788,0.75256,0.319229,-0.125085,1.206307,-0.176697,1.224021,-1.163317,-1.226938,0.866616,-0.84541,-1.140369,-2.09763,1.242558,0.009119,1.211625,-0.704465,-0.963902,0.286042,1.373848,1.227912,-0.436011,-0.234815,1.012894,1.577987,-1.290227,-0.146936,1.107774,0.214689,0.642047,-0.408479,-1.258632,0.284295,1.56119,-0.0
baskerville,0,0.237311,-0.064452,0.083721,0.373147,0.266428,0.036436,-0.998657,-0.67813,0.750444,-0.515193,-0.945739,-0.29046,-0.19033,1.298425,1.613121,-2.283823,0.31935,1.533677,-0.920827,-0.793272,-0.166854,0.557117,-0.979311,0.297025,0.450143,-0.360319,-0.418474,-0.40353,0.982883,0.060266,0.745133,1.133686,0.381942,-0.442949,-0.364445,0.158644,1.045984,0.588981,-0.47076,0.303937,-0.0
baskerville,1,5.824666,-2.268685,-2.806819,2.559956,-0.350426,0.181713,-0.217645,-0.714902,-1.141011,2.798144,0.321103,-0.893863,-2.132583,-2.495004,1.738601,1.211698,-2.74358,-2.744034,-0.666314,-0.418642,0.813632,-0.566562,-0.732118,1.723303,2.828474,-0.350717,0.400412,-0.021801,-1.136805,0.610573,0.438508,-0.840543,-0.244134,0.260002,-0.063743,0.12784,0.697651,0.042983,-0.070168,0.137799,-0.0
baskerville,2,-10.345554,6.286262,2.391858,1.8449,-0.913197,-1.559493,1.075096,-3.513327,-2.444874,1.078307,1.714274,1.060982,0.019252,-1.441308,0.06567,-1.02172,1.123397,-1.543478,-0.239226,-2.228436,-2.117472,-1.05032,0.493597,-1.615977,1.028524,0.573041,0.066606,-0.539615,-0.296256,-0.269856,-0.116456,0.454431,0.626197,-0.425718,0.51317,-0.97062,-0.610345,0.468501,0.668634,-0.409205,-0.0
baskerville,3,-4.710513,2.540879,1.222991,-0.260373,-0.656032,1.40939,-0.870537,0.69326,-2.128329,2.501869,-1.319254,2.892662,0.175564,-2.585846,-0.086083,-3.103083,-0.453827,-0.632045,0.704313,1.43894,0.652342,-0.987426,-0.170439,-0.233204,0.569688,3.250471,-1.373685,0.932793,-1.500709,0.399982,0.786362,0.006392,-1.531252,-0.35911,-1.452164,-0.140078,-1.123138,-0.850069,-0.092708,-1.388529,0.0
baskerville,4,2.116975,-3.995844,-2.483655,-6.002947,-1.969034,1.507124,-0.209307,-2.634207,1.167823,-2.260926,-2.197442,-1.695469,-3.51402,0.464277,0.484813,1.562986,-0.812633,-0.32902,-1.092437,-0.724963,-1.248239,1.921211,0.621813,-1.358644,0.093337,-0.097672,0.16592,0.411635,-0.609211,2.83534,-0.221753,1.268699,0.990042,0.476863,0.961198,-0.195208,-0.030161,-0.26413,0.093873,0.47436,0.0
baskerville,5,-1.181035,-0.930497,-1.913683,-3.237337,-2.7662,-0.736798,0.924426,-1.255664,-1.539295,0.289308,-2.027679,1.36897,-0.986949,0.217645,1.577182,1.658964,3.067845,-0.244243,1.832872,-2.348375,3.081946,-0.97913,0.401862,-0.065831,0.923088,0.523693,-1.351881,-0.584048,-0.75542,0.664858,-0.061346,1.033822,0.314408,0.188685,0.98917,-1.06808,0.143395,-0.236972,0.004008,0.335789,-0.0
baskerville,6,-2.486997,1.681268,0.41249,0.547578,-0.389175,0.730404,2.820222,-0.330798,-0.069106,-2.219668,-2.279008,-1.140343,-1.852974,-2.307663,0.723017,1.645159,-0.698152,0.766016,2.587218,-0.870216,0.809232,1.314005,3.150897,0.343517,0.531241,-1.80254,-0.325132,0.99249,-0.62316,1.476024,-0.931275,0.781991,0.148766,-0.4352,-1.229025,-0.539754,-0.869274,1.019296,0.230714,0.122364,-0.0
baskerville,7,4.26666,-1.42007,0.593242,-0.087708,2.466501,1.521679,1.202923,-0.181027,0.802819,-1.59783,-3.056461,0.536992,2.083574,0.542245,-0.931448,0.551563,0.377139,-0.868253,2.365107,1.810268,-0.186361,0.064366,-2.487397,-0.128949,1.194499,0.251291,-0.420933,0.328167,-1.659897,1.623139,0.029072,-1.20492,0.579918,-0.821545,-0.172297,0.969443,-1.439593,0.580195,-0.289097,-0.331811,-0.0
baskerville,8,-3.575175,0.57923,-2.528635,-1.360988,0.100566,-0.741615,-0.587516,-0.617516,1.683981,-1.894092,-1.104729,-1.71052,0.327626,2.480007,-0.795841,-3.131523,0.679804,-0.220551,0.945482,0.502534,0.183263,-1.527561,0.591734,0.524637,-0.334781,-2.286117,0.016784,-2.591239,0.00365,-0.658455,-2.070352,0.308796,-0.198313,-0.994926,0.796722,0.633188,-0.078443,-1.273279,-1.259794,-1.610797,-0.0
baskerville,9,-0.98585,-2.494046,-0.010082,-0.720235,0.829359,0.318106,0.183461,1.848639,2.157503,-1.251107,-1.881524,-2.285482,-2.619446,-0.179045,3.743507,0.345544,-0.290934,0.956347,2.147768,-1.086281,1.44171,1.01001,2.348903,0.912964,0.495907,0.108952,-1.162577,0.084489,-1.901055,-0.621196,0.036865,0.881821,-0.490973,1.290114,0.013308,-0.380352,-0.094914,1.050023,-0.797219,0.09483,-0.0
baskerville,A,3.463806,2.437598,-1.602377,2.049429,3.652011,0.999044,0.717315,-1.215499,0.596231,-0.934931,-0.777666,-1.042314,0.251991,1.596885,-0.122501,0.600171,1.985666,1.555325,0.583547,-0.468873,2.139924,-1.278966,-0.281187,2.393248,1.775737,0.110319,2.761744,1.284861,-0.061389,-0.509532,-1.405662,-0.235787,-0.379271,-2.713563,2.040375,-0.340726,0.15209,-0.078217,-1.426422,-1.216855,0.0
baskerville,B,5.161121,-1.704826,-0.383964,-0.477875,2.094219,-0.845871,-0.077467,2.406718,0.180818,0.357668,3.638308,-0.253602,-0.093941,-0.697733,0.775267,0.252095,0.599875,1.196596,0.638345,1.031372,1.393591,0.178949,-0.592466,0.373893,0.553444,-0.947111,-1.11997,0.626676,-1.944005,1.558957,-0.354923,1.676019,1.6539,0.122861,-2.037552,1.886501,-1.435546,-0.357098,-0.639097,-1.031586,-0.0
baskerville,C,-2.207582,2.321577,-0.925856,0.210744,-0.054128,1.432475,0.094974,-0.378681,-0.024812,-0.562264,0.919116,0.018836,-0.135909,0.243746,0.94702,1.36673,1.868769,0.656122,0.909104,0.474874,-1.005323,-0.806788,0.139736,-0.482369,-0.143746,-0.242181,0.622784,0.444138,-1.078949,0.755656,-0.540425,0.759198,-0.253765,-0.14998,0.600221,-0.408703,0.727895,0.244841,0.093416,0.358755,-0.0
baskerville,D,0.520849,2.352179,-0.17351,1.412975,1.214663,-0.040157,-1.329531,2.633339,0.689689,0.221312,0.538587,1.171674,-0.625313,0.782836,0.02082,1.637707,-0.050951,0.522814,0.764577,-1.164802,0.263318,-0.235381,-1.117953,-0.14076,0.595522,-0.227194,0.725292,0.050698,-0.880624,0.299708,0.381531,-1.108424,-0.370643,-0.530362,-0.271068,0.444886,-0.567215,-0.226141,0.483683,-0.426453,0.0
baskerville,E,-4.882741,-0.683975,-1.039602,4.628408,-4.328916,-3.282338,-0.605341,0.394333,-2.187024,1.408471,-1.451755,-2.586816,1.04625,-0.668849,-0.535148,0.80552,-0.997422,3.097802,-1.754433,-0.369943,-0.50488,-0.95456,-0.145548,0.593932,0.732215,0.825943,-0.518651,1.331884,1.367246,-0.013085,0.208018,0.50241,-0.131818,-0.148615,0.133458,-0.284179,0.202899,-0.136584,0.726108,0.497385,0.0
baskerville,F,3.823094,3.273642,-2.339502,-1.546597,-0.690311,-2.652051,-0.008963,0.280713,1.062285,-1.306478,-4.536348,-2.782574,-1.311999,1.650796,1.315018,0.262609,1.062449,-1.385487,0.858651,-0.454485,0.966264,0.491766,-1.004654,-2.753656,2.45557,2.231933,-1.729113,0.470483,0.185484,0.150045,-0.939393,-0.328315,-0.06771,-0.316469,-0.822447,-0.09691,0.30661,-1.044615,-0.974426,-0.153012,-0.0
baskerville,G,0.214808,-1.952769,-1.862636,0.182977,0.240711,-0.28593,-0.169781,0.465809,-0.825155,-0.322652,-0.225715,-0.671473,0.591657,-0.501508,1.186677,-0.150089,0.582572,0.267241,-0.100666,1.086172,-0.72835,1.20124,-1.368565,-1.268184,-1.153748,-0.247258,1.346969,-0.268982,-0.39845,2.23548,-0.773836,2.025322,0.807569,-0.084465,1.176358,-0.52494,0.165315,-0.976334,-0.268534,-0.035112,-0.0
baskerville,H,-2.834383,-0.122125,-2.865534,-0.320665,-0.795495,0.10085,-0.06167,0.688357,-0.256762,0.383869,0.584192,-2.283195,2.081058,2.608707,-1.362308,0.413964,3.222084,0.790338,0.174016,-1.766839,1.018879,1.00938,-0.620605,0.545856,2.381202,-0.79207,1.824114,-0.405231,0.830515,-1.568083,0.254476,0.785516,0.392409,-0.207396,-1.682063,2.635416,-0.756257,1.236175,1.250298,0.336751,0.0
baskerville,I,5.383077,-2.504555,0.434692,-0.385135,2.852454,0.581189,1.503291,0.070404,4.091106,-2.370673,-1.746345,-0.333759,0.733793,2.684419,-3.061884,1.707188,-0.211908,1.101134,-0.621559,0.922763,-0.042042,0.022649,0.017787,-0.062871,0.017077,0.008005,-0.002677,0.001937,0.003513,0.000875,-0.000663,-0.000647,-0.000403,-0.000308,-0.000205,5.3e-05,-0.000327,-2.9e-05,8.4e-05,-0.000126,-0.0
baskerville,J,2.670483,-1.035317,3.422357,3.515161,-3.941475,-1.462842,2.573563,3.909073,-0.49578,2.396208,-0.024765,3.250115,-1.895619,-1.51611,-2.402312,-1.047475,0.118143,-2.389932,-1.214076,-1.732365,0.888526,-0.858575,-0.566627,-1.165136,0.440719,-0.148254,-0.328002,-0.410786,-0.192064,0.54113,-0.320306,0.173698,0.1328,-0.371169,-0.196172,0.150737,0.553707,0.562715,-0.194613,-0.241935,-0.0
baskerville,K,0.867322,1.076003,-2.706445,-3.195833,3.70517,0.695865,-1.412936,1.218297,-2.050219,-1.272216,-1.807225,2.308614,0.36955,-0.859958,1.699821,1.708927,-4.200696,2.13537,1.58394,-0.516807,-0.917462,-0.579643,-0.212784,-0.411679,-2.398644,-1.289626,-0.979761,0.657915,-2.354571,-1.720791,2.241465,0.576572,0.149514,0.435113,0.287655,-0.990218,0.194966,-0.519586,-0.877005,0.370065,-0.0
baskerville,L,4.586284,2.524542,-0.576921,-0.458339,-1.230746,-0.359666,1.813736,1.533767,0.49856,-0.599088,-0.696218,0.269277,-1.023857,0.026921,-0.982404,1.186136,1.957716,-0.758974,-0.337702,1.249711,-2.845615,1.362693,-1.311071,1.306446,1.220914,-0.133113,0.304707,3.362377,-1.282281,0.844891,0.171202,0.053058,-1.207982,0.894341,-0.976518,-0.99154,0.636557,-1.642136,-0.31721,0.815098,0.0
baskerville,M,1.760442,0.202534,-2.82604,2.727631,1.612527,1.51793,0.279726,-1.173504,-0.671917,-3.426355,1.705768,2.279419,1.063696,-0.231866,1.923137,0.945486,0.309582,2.333659,1.862334,-0.784085,0.70752,1.596758,0.945512,0.616471,-1.201495,1.593297,0.534085,-0.276504,1.298586,-0.757102,2.609134,-1.126138,-1.165719,2.02531,0.580219,0.196006,2.670444,0.260975,1.5313,1.298119,-0.0
baskerville,N,5.081522,-1.474465,2.385254,-0.497964,0.727777,0.245651,0.111992,-0.104436,-1.291938,-0.353894,-0.747691,0.257302,-0.749536,0.439309,1.113284,-0.624145,-0.340559,-1.789602,0.390526,1.265573,0.139261,-3.292205,0.758518,2.453541,1.71554,-0.42261,-0.353846,-0.999912,-0.103017,1.351959,-0.121935,0.484959,-0.542928,-1.922009,0.566735,0.546313,0.009851,0.836412,1.088897,1.878025,0.0
baskerville,O,1.87083,0.912223,0.981639,-0.519407,0.329193,-0.715624,1.008257,1.550472,0.713338,-0.605418,0.06005,-1.177668,-0.238674,-0.083564,-0.73722,-0.501926,0.399425,0.003008,-0.456018,0.480357,-1.247989,0.122011,0.840026,-0.240663,0.211133,0.525637,1.154223,-0.244964,0.658513,-0.72542,0.022526,-0.561766,0.873741,-0.429071,0.214121,-0.688425,-0.163814,-0.454167,-0.303088,-0.451916,0.0
baskerville,P,6.003891,0.217372,-1.853745,-2.123412,1.080861,-1.093022,-4.030676,-1.002531,-0.676949,1.437938,2.838636,-2.08699,-0.612099,-1.558924,-1.056409,0.294382,0.350397,1.616027,0.467653,0.659292,1.378015,1.692505,0.471084,0.362258,0.826535,-0.786973,1.186624,0.700068,1.149987,-0.398984,-0.130187,0.184107,1.330822,-1.315047,-1.069269,-0.414011,-1.861912,0.762405,-0.156666,-0.263957,0.0
baskerville,Q,3.095226,-1.339918,-0.5345,0.238123,0.412973,-0.416981,-0.216785,2.426708,-1.039134,0.678494,0.31256,-2.36498,-0.606714,0.197472,0.641833,0.601892,-1.42815,-1.063332,-0.967057,0.811319,-0.688856,-2.31818,-1.123643,0.764564,0.347489,1.007189,-0.737296,-0.780954,0.313255,0.979236,-0.579126,-0.862949,-0.810068,0.542826,0.580716,-0.204869,-0.112939,0.327775,0.48208,-0.193738,-0.0
baskerville,R,1.840185,5.302831,0.785961,-0.251226,1.276709,2.070628,1.436636,-0.875341,-1.332339,-1.77052,1.09676,2.164607,-0.836245,-0.19127,2.617452,-0.08179,1.045031,-1.715696,-1.360274,0.935303,-0.494057,3.476513,2.567057,-0.411591,-0.342554,1.236278,-2.16893,-0.149938,-1.135202,0.426268,0.303441,1.082555,-0.763746,0.358946,0.42422,-0.517531,-1.022295,-0.437128,0.220758,-0.178354,0.0
baskerville,S,2.30922,-1.31725,1.659217,-0.126613,1.214887,-2.127949,-0.815895,-1.920996,-1.356721,-1.945122,1.193828,-2.901299,0.345183,-1.347874,0.678864,0.21491,-0.493864,0.502876,-1.398215,-0.155558,-0.526535,-0.235641,0.096636,-1.876041,0.012534,-0.210468,1.078626,1.377071,-1.671686,-0.532411,-0.451959,0.774742,0.12636,1.263045,-1.026099,1.670558,2.086318,-1.777655,-1.253272,1.182262,-0.0
baskerville,T,6.484924,0.670035,2.808708,-0.278091,-0.513846,2.293129,-2.134008,-1.684422,0.852442,-2.622533,-2.955996,-3.184006,-1.160228,1.516462,-0.40554,-1.403139,0.970227,1.161011,-1.258309,-0.555342,-0.03358,0.809892,-2.396438,-0.898619,0.220967,0.171085,-0.458377,-0.106512,0.272688,-0.590407,0.101856,-0.054193,0.353611,-0.139392,0.517188,-0.082562,0.614169,0.086107,-0.009196,-0.164412,-0.0
baskerville,U,-3.189467,-0.21636,1.766424,-1.048005,-0.337759,-0.601342,-0.544509,1.06,-1.31373,0.94429,0.583779,-0.032829,-0.326939,-0.619712,1.277369,-0.900531,0.748473,0.134311,-0.040826,1.628311,-1.028415,0.959056,-0.288159,0.012007,0.813076,0.445615,1.136281,-1.410354,0.081075,0.754105,0.521073,-0.747048,0.699474,-1.277661,0.480798,-0.463712,-0.07271,-0.17857,0.170124,0.06726,-0.0
baskerville,V,-4.634378,-2.020812,1.286719,0.778731,1.431581,0.289474,0.006238,2.182733,-0.024663,0.141172,0.046622,1.069045,-0.211153,1.62905,0.067202,-1.990342,3.373241,0.142988,-0.893166,0.964677,0.728292,0.693232,-0.344802,1.057693,0.628401,0.29676,-2.059107,0.226314,-0.667509,-0.180725,0.428175,0.32236,-0.945032,1.63649,0.823436,0.823769,-0.821535,-0.183599,0.747754,-1.143288,-0.0
baskerville,W,1.594424,-0.104981,-1.635937,0.346042,-2.208904,3.593969,-2.921634,-1.42619,-0.952347,3.719166,0.063703,-1.070789,-0.626501,-2.999425,2.627762,0.058373,0.224345,-1.291864,0.08457,0.083792,-0.269686,-0.004933,-0.551906,-1.582712,-1.032358,2.044784,1.446281,1.202053,1.358336,1.907507,-2.438663,0.847564,0.559678,-1.682831,2.834653,-0.036273,-0.076478,-0.08849,-0.551743,0.078836,0.0
baskerville,X,5.605101,4.902216,-3.346658,0.335616,0.974631,1.283332,2.604641,4.253989,-2.840591,2.744225,-2.127105,-2.954111,-2.47753,-1.138978,0.398213,-0.129425,-0.752235,-0.97048,0.721284,-0.020289,0.259576,0.046383,-0.27167,0.004892,0.025317,0.007883,-0.006693,-0.005852,-0.040773,0.012152,0.002663,0.00089,-0.001904,0.004363,0.000837,0.000415,0.000651,0.000784,-0.00087,0.000355,-0.0
baskerville,Y,5.407728,0.945141,-1.85531,-0.275978,-1.539801,2.122538,-0.484678,2.080018,-0.808654,-1.985673,3.222572,-0.231737,-1.678156,-4.015503,1.982449,2.8508,-1.576532,-0.224755,-1.609752,-2.621302,0.467198,1.495657,-1.320068,0.294666,-1.540217,1.000804,-0.626959,-0.403101,-0.497467,0.504059,-0.972246,-1.4182,-0.250774,-0.80588,-0.532779,-0.049088,0.581215,-2.245635,0.371033,0.573595,0.0
baskerville,Z,-2.373825,3.807291,0.760095,1.775879,1.337135,-0.508932,-2.894981,0.344278,0.133856,-0.649619,2.377252,1.268278,-0.802766,0.115725,1.081395,0.53579,-0.343684,-0.695722,0.468261,-0.865276,0.298003,-0.252316,-1.621,1.176558,-0.592823,1.277075,-0.988416,-0.670847,-1.704862,-0.408599,-0.256749,-0.672466,0.981638,1.845405,1.297495,0.29816,-0.240639,0.837508,0.678076,1.686501,0.0
baskerville,a,0.600049,-1.830923,-4.467671,-0.216768,0.341848,-0.812119,0.272361,1.210218,1.222968,-0.938731,1.761492,1.991213,-2.518429,-1.538944,1.876031,-1.013436,2.235819,0.529457,-2.375166,0.023092,4.250934,-0.641486,1.883439,-0.0999,0.69293,1.286515,1.780482,-0.752009,0.14346,0.71544,-0.248655,0.307188,-0.190949,-0.551426,-1.662364,-0.378353,-1.261601,0.066289,-0.622907,-0.047655,-0.0
baskerville,b,-4.154827,-0.140113,-1.868051,-0.640196,2.138502,-0.368203,2.124921,-1.043651,-0.360386,0.36097,1.980347,-2.222202,-3.751851,-0.327657,1.949449,-0.236,-1.145033,-0.708404,-0.787264,0.372458,-1.773978,-0.774879,1.675201,0.491809,-0.731618,-0.479987,-0.004771,0.032258,-0.06233,-0.699152,0.525299,-0.040468,-0.572012,1.218198,1.023058,0.218597,1.011541,0.323765,-1.661376,-0.263108,0.0
baskerville,c,1.536186,-0.331203,-1.09923,-0.337541,-0.515584,-0.759586,-1.381121,-0.219191,0.368329,0.526665,0.138772,-0.207892,0.89324,0.935605,1.501541,0.36898,-1.740262,0.124912,1.414848,0.485948,-0.299819,-0.438653,0.304988,-1.398473,-1.593719,0.331189,1.640445,-1.390561,0.495812,-0.861283,-0.584804,-0.394711,-0.565579,0.395506,-1.065391,-0.443013,0.721939,0.95526,0.533631,-0.002746,-0.0
baskerville,d,-2.067651,1.325476,-0.343291,0.097212,-2.52053,2.566705,-2.290621,-0.340742,0.784519,0.982381,1.953391,0.93039,-1.394672,-2.029726,-3.23322,-1.453126,-0.753405,0.569684,1.126222,-1.867343,-0.092686,0.290968,-0.958942,2.469271,0.316291,-0.086314,1.035822,-0.415064,0.722027,-0.417536,0.030946,-0.896504,0.050897,0.470653,-0.45572,0.284041,-1.583012,-0.311196,-0.145244,-0.403523,0.0
baskerville,e,-8.262329,-1.109222,0.636137,-0.186066,0.241858,-0.618386,2.670613,-0.379974,-0.073322,-0.099501,-1.22933,-0.060355,-1.812012,-0.535009,-1.53779,0.363415,-0.762997,-1.632931,-1.089019,0.215036,0.592943,0.313838,0.760966,-2.049908,-0.909651,2.351612,2.243776,0.256189,-0.434747,-0.274095,1.439901,-1.23439,1.094564,0.088912,-3.116388,-1.159671,-0.773514,0.291785,-0.272286,1.696837,-0.0
baskerville,f,6.126893,-4.87981,-3.874126,-1.257603,-0.187468,-2.826794,-0.298925,-3.367867,-0.224411,3.880671,-0.846058,-3.343472,0.176305,2.809182,-3.026528,1.46476,-1.170538,-0.52807,1.624088,1.302648,-0.697957,2.774592,1.776661,1.109708,-0.231286,-0.32957,0.208055,0.398459,-0.902185,0.617868,0.789598,-0.517224,-1.388887,0.932345,-0.370763,-0.140373,0.34248,-0.256008,-0.228274,0.055562,0.0
baskerville,g,-4.920215,1.028365,1.41864,1.340104,-1.471067,-3.087051,-1.649774,1.700484,-0.418803,-0.807016,0.344967,-4.640944,-1.987608,-2.970481,2.258753,-2.734854,2.561166,0.099609,0.836035,-1.766871,-0.696489,0.899942,-1.059259,-0.677862,-0.59887,1.638183,-0.975873,-0.49387,0.494084,-0.641393,1.834953,-1.012607,-0.153321,-0.034804,-0.415888,-0.274716,0.245112,-0.937708,-0.536788,-0.509625,-0.0
baskerville,h,-4.004613,-0.322316,2.063337,0.173552,-1.394779,0.160985,-1.460864,1.120836,-1.800797,2.601072,0.519765,-1.253985,2.230593,0.049144,-1.026208,1.289876,-2.478173,0.101989,2.868924,0.762565,0.870123,-0.230268,0.432926,-2.145392,-0.464256,0.341582,-2.359264,-1.467019,-0.182809,1.416954,0.519194,0.242,0.038985,-0.039403,0.7986,-1.460429,-0.384629,-0.557973,-0.185392,0.202352,0.0
baskerville,i,5.969923,-2.634286,-0.290954,0.225683,-0.554074,-0.785114,2.995495,-0.844702,3.361462,1.725086,-0.139897,-1.84313,-0.715978,-4.152525,-0.457139,0.971555,-0.851904,0.873198,-1.357049,0.926667,0.488214,1.005312,1.113003,-0.258475,0.417963,0.145326,-0.11797,0.239856,-0.00583,0.336111,0.206545,-0.025086,0.169127,0.235822,0.13636,0.024046,-0.003516,-0.125024,0.056633,0.015129,-0.0
baskerville,j,7.735617,-0.725023,-2.896011,1.209841,-1.895165,-2.140876,-4.621883,4.615333,-3.356847,-1.269103,-0.399937,0.556893,1.92608,-2.558227,-0.585819,2.536546,0.453595,0.551703,-0.011504,0.605867,-1.081098,0.720533,-0.219556,0.166657,-0.179031,-0.463219,0.040932,0.080354,0.031045,0.102024,-0.084939,0.116676,0.2856,-0.154349,0.225945,0.209655,-0.364843,0.272984,0.057809,-0.059107,0.0
baskerville,k,-0.103467,-3.086794,-2.635781,2.083947,-0.254765,0.154928,0.024448,-0.088256,1.973436,-0.390578,0.498542,0.654371,-2.309019,0.720388,-2.718351,-4.013084,-0.945725,-0.064966,-2.188171,-1.863326,-1.057178,0.433725,2.316996,-1.623966,-1.97068,-2.580141,1.79362,2.524203,1.25047,-0.024697,0.163594,-0.429507,0.462341,0.433885,-0.508321,-0.22399,-0.473552,-0.270139,-0.444238,-0.344394,-0.0
baskerville,l,-4.083153,-2.308159,-2.954077,1.24453,-0.748003,-0.579585,1.493274,3.044023,3.586161,-2.401678,1.92209,-1.539289,1.103631,-3.105912,-0.10406,-0.623732,-0.455372,1.159882,-0.201961,-0.283873,-0.025791,-0.973789,-0.099925,-0.474582,-0.83749,-0.004414,-0.058324,0.01884,-0.071432,-0.000474,-0.006974,-0.000257,-0.001292,-0.004704,5.2e-05,0.000223,0.00037,7.5e-05,-7.1e-05,-1.5e-05,0.0
baskerville,m,-1.706854,-4.089719,0.829952,0.074383,-1.49223,-0.345316,-0.967463,-0.559399,0.166847,1.09222,1.179503,-0.256167,-1.007368,-0.324813,0.33298,0.249402,-0.749248,-0.077127,-1.241535,0.014305,2.486791,0.16075,-2.037807,0.904885,-2.252446,0.05357,0.732957,2.108608,-2.255709,1.519985,0.012561,2.490533,0.741013,-1.152756,-0.523101,-0.35609,0.0336,-1.607193,-0.38497,-0.574118,-0.0
baskerville,n,-3.582514,0.91101,0.127336,0.857278,-0.701275,0.644221,1.239313,1.215274,1.508881,1.134292,1.244136,1.525252,0.543791,-1.656731,-0.620668,-0.313378,-0.204364,-1.634079,-1.805702,0.924243,-2.361119,0.026397,2.046944,0.393016,0.957995,-0.629781,-0.425094,-1.005886,0.626609,-0.152457,-0.207886,-0.668828,0.459235,0.404694,-1.247985,0.166262,0.173884,1.172917,-0.927969,0.322796,-0.0
baskerville,o,1.435192,-0.822478,2.002737,-0.584419,0.805132,-0.726548,-1.326963,-0.6506,0.726134,0.196954,1.259163,-1.009609,-0.431054,1.12843,0.105144,1.091483,-0.276508,-1.220165,-0.167959,-0.292907,1.490247,-1.484801,0.080067,0.326857,0.940206,1.170627,0.322314,0.476337,-0.155136,0.850695,-1.300933,1.25001,0.108003,0.631506,-0.412711,-0.1776,0.83216,0.145744,0.127222,-0.347649,0.0
baskerville,p,2.99499,-0.082848,-4.234665,-0.761124,-3.082109,3.179656,-0.22862,0.556482,-0.275044,0.446767,-0.811663,-0.348075,0.135601,1.369908,2.606406,0.8924,0.708321,-0.709777,-1.435307,0.114504,-0.873831,0.542315,-2.416591,0.774392,1.524048,0.442958,0.510646,-1.009339,0.930029,0.902848,0.293313,0.955471,0.669894,-0.26016,0.586692,-0.147285,0.514182,0.503928,0.66362,-1.062829,-0.0
baskerville,q,1.266744,-3.207158,1.102608,-2.134261,0.596664,1.799907,2.77651,-0.500573,0.95368,2.664144,-1.737349,0.403739,-2.558424,0.360427,2.083824,-2.048,0.955045,-2.322341,-0.495493,1.725091,0.424958,-0.439193,0.673677,0.675675,-0.873094,0.633807,1.971532,0.106387,0.047459,0.307697,-0.761367,-1.152581,0.429383,0.257265,0.141852,1.321496,0.322631,0.421467,-0.645076,-0.258357,-0.0
